"Albany, GA",10500,1998,1,113.89,-1.92
"Albany, GA",10500,1998,2,114.14,-1.95
"Albany, GA",10500,1998,3,116.79,-2.05
"Albany, GA",10500,1998,4,116.35,-1.97
"Albany, GA",10500,1999,1,117.98,-2.03
"Albany, GA",10500,1999,2,116.73,-2.06
"Albany, GA",10500,1999,3,118.6,-2.14
"Albany, GA",10500,1999,4,120.81,-2.28
"Albany, GA",10500,2000,1,122.32,-2.23
"Albany, GA",10500,2000,2,121.27,-2.13
"Albany, GA",10500,2000,3,122.59,-2.13
"Albany, GA",10500,2000,4,122.17,-2.16
"Albany, GA",10500,2001,1,125.97,-2.12
"Albany, GA",10500,2001,2,126.58,-2.15
"Albany, GA",10500,2001,3,127.55,-2.15
"Albany, GA",10500,2001,4,127.68,-2.11
"Albany, GA",10500,2002,1,127.96,-2.17
"Albany, GA",10500,2002,2,129.96,-2.21
"Albany, GA",10500,2002,3,131.46,-2.2
"Albany, GA",10500,2002,4,133.1,-2.21
"Albany, GA",10500,2003,1,132.54,-2.2
"Albany, GA",10500,2003,2,135.74,-2.23
"Albany, GA",10500,2003,3,135.64,-2.24
"Albany, GA",10500,2003,4,139.6,-2.44
"Albany, GA",10500,2004,1,139.01,-2.4
"Albany, GA",10500,2004,2,140.12,-2.4
"Albany, GA",10500,2004,3,141.18,-2.44
"Albany, GA",10500,2004,4,143.6,-2.49
"Albany, GA",10500,2005,1,143.97,-2.53
"Albany, GA",10500,2005,2,149.11,-2.58
"Albany, GA",10500,2005,3,149.16,-2.56
"Albany, GA",10500,2005,4,155.62,-2.71
"Albany, GA",10500,2006,1,154.53,-2.7
"Albany, GA",10500,2006,2,158.78,-2.73
"Albany, GA",10500,2006,3,157.9,-2.73
"Albany, GA",10500,2006,4,161.6,-2.83
"Albany, GA",10500,2007,1,163.69,-2.86
"Albany, GA",10500,2007,2,164.15,-2.82
"Albany, GA",10500,2007,3,165.57,-2.84
"Albany, GA",10500,2007,4,165.93,-2.9
"Albany, GA",10500,2008,1,170.34,-2.94
"Albany, GA",10500,2008,2,167.82,-2.93
"Albany, GA",10500,2008,3,164.39,-2.89
"Albany, GA",10500,2008,4,165.33,-3.05
"Albany, GA",10500,2009,1,165.86,-2.86
"Albany, GA",10500,2009,2,164.71,-2.84
"Albany, GA",10500,2009,3,161.78,-2.98
"Albany, GA",10500,2009,4,160.53,-2.94
"Albany, GA",10500,2010,1,161.02,-3.19
"Albany, GA",10500,2010,2,153.89,-2.92
"Albany, GA",10500,2010,3,158.14,-2.83
"Albany, GA",10500,2010,4,157.84,-2.82
"Albany, GA",10500,2011,1,152.27,-2.85
"Albany, GA",10500,2011,2,150.61,-2.95
"Albany, GA",10500,2011,3,148.04,-2.8
"Albany, GA",10500,2011,4,149.79,-2.74
"Albany, GA",10500,2012,1,146.82,-2.72
"Albany, GA",10500,2012,2,145.29,-2.7
"Albany, GA",10500,2012,3,146.63,-2.68
"Albany, GA",10500,2012,4,146.73,-2.65
"Albany, GA",10500,2013,1,146.23,-2.65
"Albany, GA",10500,2013,2,149.4,-2.74
"Albany, GA",10500,2013,3,145.12,-2.74
"Albany, GA",10500,2013,4,143.55,-2.84
"Albany, GA",10500,2014,1,146.26,-3.07
"Albany, GA",10500,2014,2,139.97,-2.79
"Albany, GA",10500,2014,3,141.87,-2.94
"Albany, GA",10500,2014,4,144.29,-3.03
"Albany, GA",10500,2015,1,144.59,-2.86
"Albany, GA",10500,2015,2,143.74,-2.86
"Albany, GA",10500,2015,3,145.14,-3.08
"Albany, GA",10500,2015,4,141.74,-3.01
"Albany, GA",10500,2016,1,145.21,-3.23
"Albany, GA",10500,2016,2,147.3,-3.23
"Albany, GA",10500,2016,3,147.01,-3.02
"Albany, GA",10500,2016,4,145.93,-3.06
"Albany, GA",10500,2017,1,149.14,-3.49
"Albany, GA",10500,2017,2,149.17,-3.22
"Albany, GA",10500,2017,3,152.15,-3.31
"Albany, GA",10500,2017,4,151.34,-3.56
"Albany, GA",10500,2018,1,157.99,-3.5
"Albany, GA",10500,2018,2,152.05,-3.16
"Albany, GA",10500,2018,3,151.86,-3.36
"Albany, GA",10500,2018,4,156.69,-3.28
"Albany, GA",10500,2019,1,157.33,-3.5
"Albany, GA",10500,2019,2,159.47,-3.28
"Albany, GA",10500,2019,3,158.42,-3.34
"Albany, GA",10500,2019,4,161.39,-3.32
"Albany, GA",10500,2020,1,161.35,-3.23
"Albany, GA",10500,2020,2,164.29,-3.21
"Albany, GA",10500,2020,3,165.16,-3.16
"Albany, GA",10500,2020,4,168.63,-3.28
"Albany-Lebanon, OR",10540,1975,1,-,-
"Albany-Lebanon, OR",10540,1975,2,-,-
"Albany-Lebanon, OR",10540,1975,3,-,-
"Albany-Lebanon, OR",10540,1975,4,-,-
"Albany-Lebanon, OR",10540,1976,1,-,-
"Albany-Lebanon, OR",10540,1976,2,-,-
"Albany-Lebanon, OR",10540,1976,3,-,-
"Albany-Lebanon, OR",10540,1976,4,-,-
"Albany-Lebanon, OR",10540,1977,1,-,-
"Albany-Lebanon, OR",10540,1977,2,-,-
"Albany-Lebanon, OR",10540,1977,3,-,-
"Albany-Lebanon, OR",10540,1977,4,-,-
"Albany-Lebanon, OR",10540,1978,1,-,-
"Albany-Lebanon, OR",10540,1978,2,-,-
"Albany-Lebanon, OR",10540,1978,3,-,-
"Albany-Lebanon, OR",10540,1978,4,-,-
"Albany-Lebanon, OR",10540,1979,1,-,-
"Albany-Lebanon, OR",10540,1979,2,-,-
"Albany-Lebanon, OR",10540,1979,3,-,-
