CT,1987,2,237.62
CT,1987,3,250.16
CT,1987,4,257.99
CT,1988,1,263.72
CT,1988,2,267.92
CT,1988,3,266.31
CT,1988,4,266.45
CT,1989,1,262.11
CT,1989,2,262.06
CT,1989,3,262.71
CT,1989,4,261.69
CT,1990,1,257.87
CT,1990,2,249.98
CT,1990,3,247.42
CT,1990,4,240.69
CT,1991,1,240.26
CT,1991,2,236.91
CT,1991,3,234.19
CT,1991,4,236.45
CT,1992,1,237.44
CT,1992,2,232.89
CT,1992,3,233.68
CT,1992,4,233.43
CT,1993,1,229.81
CT,1993,2,230.44
CT,1993,3,230.44
CT,1993,4,231.05
CT,1994,1,229.1
CT,1994,2,223.87
CT,1994,3,221.01
CT,1994,4,218.31
CT,1995,1,217
CT,1995,2,219.78
CT,1995,3,225.2
CT,1995,4,225.37
CT,1996,1,228.36
CT,1996,2,225.44
CT,1996,3,222.2
CT,1996,4,223.6
CT,1997,1,224.86
CT,1997,2,225.95
CT,1997,3,228.6
CT,1997,4,230.81
CT,1998,1,236.35
CT,1998,2,236.45
CT,1998,3,239.92
CT,1998,4,243.07
CT,1999,1,246.3
CT,1999,2,249.32
CT,1999,3,254.08
CT,1999,4,257.18
CT,2000,1,262.05
CT,2000,2,269.14
CT,2000,3,274.98
CT,2000,4,278.74
CT,2001,1,285.62
CT,2001,2,291.72
CT,2001,3,298.91
CT,2001,4,304.13
CT,2002,1,310.63
CT,2002,2,319.52
CT,2002,3,328.21
CT,2002,4,335.13
CT,2003,1,339.32
CT,2003,2,344.94
CT,2003,3,353.18
CT,2003,4,366.05
CT,2004,1,372.43
CT,2004,2,384.54
CT,2004,3,404.05
CT,2004,4,411.85
CT,2005,1,422.33
CT,2005,2,436.66
CT,2005,3,448.55
CT,2005,4,457.64
CT,2006,1,463.6
CT,2006,2,465.86
CT,2006,3,466.42
CT,2006,4,468.95
CT,2007,1,472.16
CT,2007,2,468.33
CT,2007,3,464.66
CT,2007,4,463.89
CT,2008,1,463.35
CT,2008,2,452.51
CT,2008,3,438.47
CT,2008,4,434.87
CT,2009,1,438.32
CT,2009,2,424.01
CT,2009,3,413.27
CT,2009,4,411.94
CT,2010,1,407.05
CT,2010,2,402.58
CT,2010,3,407.15
CT,2010,4,407.77
CT,2011,1,397.23
CT,2011,2,389.99
CT,2011,3,391.15
CT,2011,4,394.17
CT,2012,1,387.68
CT,2012,2,383.73
CT,2012,3,384.7
CT,2012,4,385.96
CT,2013,1,384.15
CT,2013,2,382.52
CT,2013,3,382.15
CT,2013,4,379.13
CT,2014,1,378.29
CT,2014,2,380.95
CT,2014,3,383.82
CT,2014,4,383.47
CT,2015,1,388.13
CT,2015,2,389.43
CT,2015,3,387.25
CT,2015,4,386.67
CT,2016,1,386.73
CT,2016,2,389.31
CT,2016,3,392.3
CT,2016,4,393.16
CT,2017,1,387.64
CT,2017,2,393.59
CT,2017,3,396.03
CT,2017,4,396.32
CT,2018,1,394.19
CT,2018,2,397.42
CT,2018,3,401.06
CT,2018,4,399.4
CT,2019,1,401.33
CT,2019,2,407.66
CT,2019,3,412.2
CT,2019,4,414.73
CT,2020,1,416.84
CT,2020,2,420.36
CT,2020,3,429.85
CT,2020,4,440.82
DC,1975,1,46.37
DC,1975,2,47.56
DC,1975,3,47.16
DC,1975,4,54.14
DC,1976,1,52.22
DC,1976,2,52.76
DC,1976,3,58.3
DC,1976,4,57.31
DC,1977,1,59.11
DC,1977,2,63.59
DC,1977,3,66.44
DC,1977,4,71.57
DC,1978,1,68.16
DC,1978,2,76.58
DC,1978,3,81.19
DC,1978,4,80.1
DC,1979,1,88.74
DC,1979,2,88.42
DC,1979,3,91.02
DC,1979,4,98.29
DC,1980,1,100
DC,1980,2,96.06
DC,1980,3,98.42
DC,1980,4,100.78
DC,1981,1,93.41
DC,1981,2,105.47
DC,1981,3,96.84
DC,1981,4,102.73
DC,1982,1,76.61
DC,1982,2,103.79
DC,1982,3,86.29
DC,1982,4,99.84
DC,1983,1,94.07
DC,1983,2,96.94
DC,1983,3,101.6
DC,1983,4,100.51
DC,1984,1,101.6
DC,1984,2,103.79
DC,1984,3,106.03
DC,1984,4,107.81
DC,1985,1,107.21
DC,1985,2,110.73
DC,1985,3,112.21
DC,1985,4,113.99
DC,1986,1,113.79
DC,1986,2,119.55
DC,1986,3,122.9
DC,1986,4,127.7
DC,1987,1,132.6
DC,1987,2,135.26
DC,1987,3,139.92
DC,1987,4,145.62
DC,1988,1,154.79
DC,1988,2,161.67
DC,1988,3,164.8
DC,1988,4,170.04
DC,1989,1,179.63
DC,1989,2,180.58
DC,1989,3,182.93
DC,1989,4,186.62
DC,1990,1,192.1
DC,1990,2,191.93
DC,1990,3,186.95
DC,1990,4,187.6
DC,1991,1,189.88
DC,1991,2,191.03
DC,1991,3,189.25
DC,1991,4,192.77
DC,1992,1,195.66
DC,1992,2,195.78
DC,1992,3,195.26
DC,1992,4,193.87
DC,1993,1,192.78
DC,1993,2,193.41
DC,1993,3,193.89
DC,1993,4,194.6
DC,1994,1,195.75
DC,1994,2,188.27
DC,1994,3,188.76
DC,1994,4,181.59
DC,1995,1,184.35
DC,1995,2,183.38
DC,1995,3,187.93
DC,1995,4,191.56
DC,1996,1,194.1
DC,1996,2,190
DC,1996,3,187.7
DC,1996,4,188.84
DC,1997,1,189.45
DC,1997,2,190.64
DC,1997,3,189.32
DC,1997,4,189.09
DC,1998,1,196.87
DC,1998,2,198
DC,1998,3,199.53
DC,1998,4,205.45
DC,1999,1,207.44
DC,1999,2,211.84
DC,1999,3,217.86
DC,1999,4,224.61
DC,2000,1,234.5
DC,2000,2,242.67
DC,2000,3,250.44
DC,2000,4,255.3
DC,2001,1,265.98
DC,2001,2,278.22
DC,2001,3,289.66
DC,2001,4,298.53
DC,2002,1,307.9
DC,2002,2,319.06
DC,2002,3,333.89
DC,2002,4,343.73
DC,2003,1,351.52
DC,2003,2,358.32
DC,2003,3,369.67
DC,2003,4,389.06
DC,2004,1,404.45
DC,2004,2,424.34
DC,2004,3,453.95
DC,2004,4,478.27
DC,2005,1,499.89
DC,2005,2,529.45
DC,2005,3,560.87
DC,2005,4,588.61
DC,2006,1,597.87
DC,2006,2,605.84
DC,2006,3,611.93
DC,2006,4,621.9
DC,2007,1,627.3
DC,2007,2,626.92
DC,2007,3,628.48
DC,2007,4,621.18
DC,2008,1,608.69
DC,2008,2,592.76
DC,2008,3,578.72
DC,2008,4,572.14
DC,2009,1,574.48
DC,2009,2,557.01
DC,2009,3,551.99
DC,2009,4,559.29
DC,2010,1,553.51
DC,2010,2,555.66
DC,2010,3,564.32
DC,2010,4,563.64
DC,2011,1,556.15
DC,2011,2,564.18
DC,2011,3,566.03
DC,2011,4,572.79
DC,2012,1,576.59
DC,2012,2,579.7
DC,2012,3,588.99
DC,2012,4,600.66
DC,2013,1,610.83
DC,2013,2,629.45
DC,2013,3,651.96
DC,2013,4,653.93
DC,2014,1,669.42
DC,2014,2,684.8
DC,2014,3,692.71
DC,2014,4,707.92
DC,2015,1,713.64
DC,2015,2,725.72
DC,2015,3,744.33
DC,2015,4,759.25
DC,2016,1,765.25
DC,2016,2,783.06
DC,2016,3,786.21
DC,2016,4,801.7
DC,2017,1,802.9
DC,2017,2,822.49
DC,2017,3,832.39
DC,2017,4,839.84
DC,2018,1,854.05
DC,2018,2,864.28
DC,2018,3,868.68
DC,2018,4,884.09
DC,2019,1,886.53
DC,2019,2,896.44
DC,2019,3,908.92
DC,2019,4,918.1
DC,2020,1,921.47
DC,2020,2,922.2
DC,2020,3,932.95
DC,2020,4,951.26
DE,1975,1,77.69
DE,1975,2,89.46
DE,1975,3,116.02
DE,1975,4,75.25
DE,1976,1,80.35
DE,1976,2,85.02
DE,1976,3,80.64
DE,1976,4,84.4
DE,1977,1,88.87
DE,1977,2,77.92
DE,1977,3,81.73
DE,1977,4,83.04
DE,1978,1,85.06
DE,1978,2,90.3
DE,1978,3,85.96
DE,1978,4,83.33
DE,1979,1,87.19
DE,1979,2,87.18
DE,1979,3,94.62
DE,1979,4,96.57
DE,1980,1,100
DE,1980,2,107.75
DE,1980,3,110.24
DE,1980,4,107.31
DE,1981,1,109.51
DE,1981,2,104.08
DE,1981,3,116.78
DE,1981,4,107.83
DE,1982,1,102.8
DE,1982,2,113.6
DE,1982,3,113.6
DE,1982,4,116.09
DE,1983,1,117.07
DE,1983,2,119.4
DE,1983,3,122.63
DE,1983,4,128.2
DE,1984,1,125.6
DE,1984,2,128.97
DE,1984,3,132.23
DE,1984,4,134.12
DE,1985,1,137.08
DE,1985,2,141.04
DE,1985,3,143.76
DE,1985,4,146.19
DE,1986,1,151.54
DE,1986,2,154.96
DE,1986,3,159.77
DE,1986,4,165.27
DE,1987,1,171.63
DE,1987,2,175.74
DE,1987,3,183.23
DE,1987,4,188.01
DE,1988,1,190.57
DE,1988,2,196.22
DE,1988,3,201.83
DE,1988,4,207.14
DE,1989,1,210.2
DE,1989,2,216.97
DE,1989,3,222.34
DE,1989,4,223.81
DE,1990,1,227.17
DE,1990,2,226.09
DE,1990,3,224.26
DE,1990,4,224.32
DE,1991,1,227.94
DE,1991,2,228.59
DE,1991,3,228.59
DE,1991,4,231.71
DE,1992,1,231.91
DE,1992,2,230.22
DE,1992,3,231.36
DE,1992,4,233.44
DE,1993,1,232.11
DE,1993,2,233.01
DE,1993,3,232.53
DE,1993,4,233.29
DE,1994,1,232.52
DE,1994,2,229.78
DE,1994,3,227.38
DE,1994,4,226.29
DE,1995,1,226.96
DE,1995,2,228.05
DE,1995,3,231.76
DE,1995,4,231.69
DE,1996,1,234.31
DE,1996,2,231.98
DE,1996,3,232.83
DE,1996,4,234.95
DE,1997,1,234.76
DE,1997,2,235.22
DE,1997,3,237.34
DE,1997,4,239.08
DE,1998,1,243.01
DE,1998,2,243.77
DE,1998,3,244.89
DE,1998,4,246.22
DE,1999,1,250.27
DE,1999,2,252.04
DE,1999,3,255.89
DE,1999,4,257.37
DE,2000,1,261.49
DE,2000,2,266.09
DE,2000,3,271.22
DE,2000,4,274.71
DE,2001,1,280.65
DE,2001,2,285.41
DE,2001,3,291
DE,2001,4,294.92
DE,2002,1,300.12
DE,2002,2,307.93
DE,2002,3,315.7
DE,2002,4,320.77
DE,2003,1,325.42
DE,2003,2,332.38
DE,2003,3,340.01
DE,2003,4,352.76
DE,2004,1,364.05
DE,2004,2,372.15
DE,2004,3,394.36
DE,2004,4,406.47
DE,2005,1,417.72
DE,2005,2,435.55
DE,2005,3,455.01
DE,2005,4,464.79
DE,2006,1,474.04
DE,2006,2,483.11
DE,2006,3,487.67
DE,2006,4,496.59
DE,2007,1,496.88
DE,2007,2,500.49
DE,2007,3,495.68
DE,2007,4,496.21
DE,2008,1,492.94
DE,2008,2,486.08
DE,2008,3,474.89
DE,2008,4,469.42
DE,2009,1,471.88
DE,2009,2,457.77
DE,2009,3,446.74
DE,2009,4,442.96
DE,2010,1,439.6
DE,2010,2,435.37
DE,2010,3,435.14
DE,2010,4,431.67
DE,2011,1,420.85
DE,2011,2,409.09
DE,2011,3,404.97
DE,2011,4,409.98
DE,2012,1,406.86
DE,2012,2,398.53
DE,2012,3,401.45
DE,2012,4,404.27
DE,2013,1,404.32
DE,2013,2,404.44
DE,2013,3,406.25
DE,2013,4,409.32
DE,2014,1,407.99
DE,2014,2,411.56
DE,2014,3,417.07
DE,2014,4,415.83
DE,2015,1,422.06
DE,2015,2,421.26
DE,2015,3,424.94
DE,2015,4,426.32
DE,2016,1,428.11
DE,2016,2,431.09
DE,2016,3,437.21
DE,2016,4,439.43
DE,2017,1,439.48
DE,2017,2,440.05
DE,2017,3,441.91
DE,2017,4,445.19
DE,2018,1,452.69
DE,2018,2,457.34
DE,2018,3,458.47
DE,2018,4,462
DE,2019,1,466.81
DE,2019,2,473.33
DE,2019,3,478.18
DE,2019,4,481.62
DE,2020,1,488.79
DE,2020,2,491.63
DE,2020,3,502.4
DE,2020,4,510.44
FL,1975,1,66.05
FL,1975,2,83.53
FL,1975,3,66.88
FL,1975,4,68.31
FL,1976,1,68.08
FL,1976,2,75.99
FL,1976,3,69.02
FL,1976,4,70.58
FL,1977,1,71.19
FL,1977,2,79.17
FL,1977,3,72.4
FL,1977,4,74.89
FL,1978,1,78.6
FL,1978,2,83.39
FL,1978,3,83.11
FL,1978,4,84.77
FL,1979,1,89.9
FL,1979,2,92.47
FL,1979,3,93.76
FL,1979,4,98.07
FL,1980,1,100
FL,1980,2,99.74
FL,1980,3,105.99
FL,1980,4,108.78
FL,1981,1,110.78
FL,1981,2,112.42
FL,1981,3,108.21
FL,1981,4,104.98
FL,1982,1,113.41
FL,1982,2,114.87
FL,1982,3,105.3
FL,1982,4,113.19
FL,1983,1,121.48
FL,1983,2,123.78
FL,1983,3,124.29
FL,1983,4,124.64
FL,1984,1,125.68
FL,1984,2,126.73
FL,1984,3,128.04
FL,1984,4,126.37
FL,1985,1,127.82
FL,1985,2,128.25
FL,1985,3,128.09
FL,1985,4,129.86
FL,1986,1,131.27
FL,1986,2,134.7
FL,1986,3,135.63
FL,1986,4,135.81
FL,1987,1,136.51
FL,1987,2,138.6
FL,1987,3,138.83
FL,1987,4,139.84
FL,1988,1,141.27
FL,1988,2,144.2
FL,1988,3,145.34
FL,1988,4,146.55
FL,1989,1,147.69
FL,1989,2,148.68
FL,1989,3,151.1
FL,1989,4,152.31
FL,1990,1,153.01
FL,1990,2,152.48
FL,1990,3,153.38
FL,1990,4,152.79
FL,1991,1,154.57
FL,1991,2,155.01
FL,1991,3,154.77
FL,1991,4,157.44
FL,1992,1,159.33
FL,1992,2,157.9
FL,1992,3,160.55
FL,1992,4,160.68
FL,1993,1,160.89
FL,1993,2,162.61
FL,1993,3,163.92
FL,1993,4,165.54
FL,1994,1,165.35
FL,1994,2,164.25
FL,1994,3,164.5
FL,1994,4,164.47
FL,1995,1,165.04
FL,1995,2,167.27
FL,1995,3,170.44
FL,1995,4,171.76
FL,1996,1,173.61
FL,1996,2,172.55
FL,1996,3,173.1
FL,1996,4,173.99
FL,1997,1,176.01
FL,1997,2,175.92
FL,1997,3,178.26
FL,1997,4,181.31
FL,1998,1,184.8
FL,1998,2,184.63
FL,1998,3,186.99
FL,1998,4,189.72
FL,1999,1,190.84
FL,1999,2,192.3
FL,1999,3,194.63
FL,1999,4,196.99
FL,2000,1,200.87
FL,2000,2,204.44
FL,2000,3,208.72
FL,2000,4,213.12
FL,2001,1,219.25
FL,2001,2,224.78
FL,2001,3,229.93
FL,2001,4,235.47
FL,2002,1,240.17
FL,2002,2,247.48
FL,2002,3,254.48
FL,2002,4,260.23
FL,2003,1,265.78
FL,2003,2,272.22
FL,2003,3,278.74
FL,2003,4,291.71
FL,2004,1,300.56
FL,2004,2,314.72
FL,2004,3,334.38
FL,2004,4,349.62
FL,2005,1,368.35
FL,2005,2,395.74
FL,2005,3,423.16
FL,2005,4,445.52
FL,2006,1,462.89
FL,2006,2,472.75
FL,2006,3,476.21
FL,2006,4,479.58
FL,2007,1,476.54
FL,2007,2,470.32
FL,2007,3,453.42
FL,2007,4,442
FL,2008,1,424.39
FL,2008,2,395.13
FL,2008,3,363.06
FL,2008,4,344.67
FL,2009,1,350.55
FL,2009,2,332.38
FL,2009,3,313.28
FL,2009,4,305.46
FL,2010,1,299.49
FL,2010,2,291.21
FL,2010,3,294.62
FL,2010,4,289.26
FL,2011,1,275.53
FL,2011,2,267.16
FL,2011,3,270.01
FL,2011,4,272.37
FL,2012,1,266.79
FL,2012,2,264.92
FL,2012,3,271.32
FL,2012,4,274.91
FL,2013,1,278.79
FL,2013,2,288.07
FL,2013,3,295.59
FL,2013,4,303.28
FL,2014,1,307.98
FL,2014,2,316.03
FL,2014,3,322.77
FL,2014,4,328.64
FL,2015,1,336.03
FL,2015,2,344.25
FL,2015,3,352.99
FL,2015,4,360.14
FL,2016,1,366.75
FL,2016,2,376.07
FL,2016,3,386.57
FL,2016,4,392.96
FL,2017,1,400.84
FL,2017,2,410.81
FL,2017,3,418.24
FL,2017,4,426.23
FL,2018,1,434.51
FL,2018,2,443.21
FL,2018,3,450.54
FL,2018,4,453.67
FL,2019,1,461.05
FL,2019,2,467.21
FL,2019,3,475.35
FL,2019,4,481.4
FL,2020,1,489.14
FL,2020,2,495.21
FL,2020,3,503.65
FL,2020,4,515.45
GA,1975,1,74.1
GA,1975,2,72.19
GA,1975,3,74.39
GA,1975,4,73.77
GA,1976,1,71.2
GA,1976,2,73.14
GA,1976,3,79.2
GA,1976,4,78.75
GA,1977,1,76.73
GA,1977,2,76.24
GA,1977,3,78.87
GA,1977,4,78.55
GA,1978,1,84.23
GA,1978,2,81.87
GA,1978,3,85.4
GA,1978,4,86.47
GA,1979,1,87.92
GA,1979,2,91.06
GA,1979,3,92.22
GA,1979,4,95.85
GA,1980,1,100
GA,1980,2,100.48
GA,1980,3,102.2
GA,1980,4,102.92
GA,1981,1,107.47
GA,1981,2,108.1
GA,1981,3,108.76
GA,1981,4,112.76
GA,1982,1,113.59
GA,1982,2,115.39
GA,1982,3,114.35
GA,1982,4,116.53
GA,1983,1,117.82
GA,1983,2,118.56
GA,1983,3,121.17
GA,1983,4,120.92
GA,1984,1,124.54
GA,1984,2,126.74
GA,1984,3,124.75
GA,1984,4,129.32
GA,1985,1,131.85
GA,1985,2,129.1
GA,1985,3,135.22
GA,1985,4,137.94
GA,1986,1,140.23
GA,1986,2,142.05
GA,1986,3,143.74
GA,1986,4,146.15
GA,1987,1,148.55
GA,1987,2,150.23
GA,1987,3,151.87
GA,1987,4,152.68
GA,1988,1,154.77
GA,1988,2,156.62
GA,1988,3,156.93
GA,1988,4,156.82
GA,1989,1,157.92
GA,1989,2,158.34
GA,1989,3,160.4
GA,1989,4,161.55
GA,1990,1,161
GA,1990,2,159.61
GA,1990,3,160.64
GA,1990,4,159.47
GA,1991,1,161.23
GA,1991,2,161.76
GA,1991,3,161.34
GA,1991,4,163.09
GA,1992,1,164.2
GA,1992,2,164.44
GA,1992,3,167.71
GA,1992,4,168.01
GA,1993,1,168.37
GA,1993,2,170.24
GA,1993,3,171.43
GA,1993,4,172.7
GA,1994,1,173.27
GA,1994,2,174.28
GA,1994,3,174.97
GA,1994,4,175.64
GA,1995,1,176.6
GA,1995,2,179.91
GA,1995,3,182.35
GA,1995,4,185.19
GA,1996,1,187.34
GA,1996,2,188.27
GA,1996,3,189.9
GA,1996,4,191.44
GA,1997,1,193.6
GA,1997,2,195.82
GA,1997,3,199.1
GA,1997,4,201.95
GA,1998,1,205.53
GA,1998,2,207.4
GA,1998,3,211.17
GA,1998,4,214.31
GA,1999,1,217.21
GA,1999,2,220.47
GA,1999,3,224.39
GA,1999,4,227.02
GA,2000,1,229.98
GA,2000,2,233.73
GA,2000,3,237.51
GA,2000,4,241.4
GA,2001,1,248.19
GA,2001,2,251.22
GA,2001,3,254.44
GA,2001,4,257.75
GA,2002,1,259.95
GA,2002,2,261.89
GA,2002,3,266.21
GA,2002,4,269.28
GA,2003,1,271.38
GA,2003,2,273.18
GA,2003,3,274.84
GA,2003,4,278.4
GA,2004,1,282.23
GA,2004,2,284.1
GA,2004,3,288.02
GA,2004,4,292.53
GA,2005,1,296.33
GA,2005,2,300.32
GA,2005,3,305.27
GA,2005,4,309.33
GA,2006,1,312.43
GA,2006,2,314.38
GA,2006,3,316.9
GA,2006,4,322.82
GA,2007,1,325.48
GA,2007,2,326.51
GA,2007,3,324.49
GA,2007,4,326.59
GA,2008,1,326.99
GA,2008,2,321.91
GA,2008,3,313.19
GA,2008,4,311.88
GA,2009,1,318.56
GA,2009,2,308.85
GA,2009,3,296.15
GA,2009,4,291.83
GA,2010,1,286.23
GA,2010,2,280.16
GA,2010,3,282.87
GA,2010,4,279.01
GA,2011,1,268.81
GA,2011,2,257.37
GA,2011,3,258.88
GA,2011,4,258.35
GA,2012,1,251.69
GA,2012,2,247.39
GA,2012,3,250.43
GA,2012,4,253.46
GA,2013,1,253.72
GA,2013,2,259.79
GA,2013,3,263.4
GA,2013,4,266.79
GA,2014,1,270.89
GA,2014,2,277.18
GA,2014,3,282.43
GA,2014,4,284.41
GA,2015,1,288.53
GA,2015,2,295.65
GA,2015,3,299.74
GA,2015,4,302.1
GA,2016,1,304.84
GA,2016,2,313.5
GA,2016,3,318.97
GA,2016,4,321.74
GA,2017,1,324.47
GA,2017,2,333.44
GA,2017,3,338.75
GA,2017,4,342.15
GA,2018,1,350.5
GA,2018,2,358.92
GA,2018,3,364.63
GA,2018,4,366.85
GA,2019,1,372.48
GA,2019,2,380.34
GA,2019,3,385.41
GA,2019,4,389.63
GA,2020,1,395.33
GA,2020,2,398.95
GA,2020,3,407.18
GA,2020,4,415.06
HI,1975,1,74.3
HI,1975,2,53.3
HI,1975,3,55.99
HI,1975,4,56.89
HI,1976,1,53.96
HI,1976,2,56.44
HI,1976,3,55
HI,1976,4,56.41
HI,1977,1,56.83
HI,1977,2,59.26
HI,1977,3,61.45
HI,1977,4,62.57
HI,1978,1,65.24
HI,1978,2,65.47
HI,1978,3,67.27
HI,1978,4,74.83
HI,1979,1,74.01
HI,1979,2,81.93
HI,1979,3,89.88
HI,1979,4,93.07
HI,1980,1,100
HI,1980,2,101.54
HI,1980,3,101.51
HI,1980,4,108.06
HI,1981,1,102.41
HI,1981,2,98.41
HI,1981,3,86.19
HI,1981,4,49.4
HI,1982,1,113.13
HI,1982,2,103.19
HI,1982,3,100.77
HI,1982,4,86.42
HI,1983,1,102.44
HI,1983,2,106.49
HI,1983,3,112.58
HI,1983,4,106.2
HI,1984,1,109.19
HI,1984,2,113.84
HI,1984,3,110.69
HI,1984,4,109.29
HI,1985,1,115.14
HI,1985,2,113.36
HI,1985,3,117.19
HI,1985,4,118.03
HI,1986,1,120.21
HI,1986,2,120.34
HI,1986,3,121.31
HI,1986,4,124.21
HI,1987,1,128.27
HI,1987,2,131.24
HI,1987,3,133.39
HI,1987,4,136.09
HI,1988,1,144.63
HI,1988,2,151.89
HI,1988,3,156.28
HI,1988,4,167.13
HI,1989,1,179.24
HI,1989,2,184.38
HI,1989,3,197.13
HI,1989,4,203.46
HI,1990,1,218.46
HI,1990,2,231.82
HI,1990,3,242.71
HI,1990,4,252.27
HI,1991,1,258.29
HI,1991,2,260.73
HI,1991,3,260.73
HI,1991,4,264.48
HI,1992,1,263.91
HI,1992,2,263.32
HI,1992,3,265.32
HI,1992,4,265.92
HI,1993,1,265.35
HI,1993,2,266.67
HI,1993,3,265.67
HI,1993,4,267.03
HI,1994,1,267.94
HI,1994,2,264.49
HI,1994,3,265.82
HI,1994,4,259.22
HI,1995,1,258.07
HI,1995,2,261.71
HI,1995,3,262.05
HI,1995,4,263.24
HI,1996,1,257.76
HI,1996,2,252.06
HI,1996,3,243.37
HI,1996,4,240.28
HI,1997,1,236.78
HI,1997,2,230.87
HI,1997,3,231.16
HI,1997,4,229.97
HI,1998,1,231.68
HI,1998,2,231.62
HI,1998,3,232.3
HI,1998,4,231.45
HI,1999,1,230.32
HI,1999,2,229.06
HI,1999,3,224.87
HI,1999,4,225.02
HI,2000,1,231.14
HI,2000,2,230.91
HI,2000,3,234.04
HI,2000,4,239.67
HI,2001,1,247.36
HI,2001,2,251.13
HI,2001,3,255.47
HI,2001,4,259.32
HI,2002,1,263.39
HI,2002,2,269.34
HI,2002,3,277.48
HI,2002,4,281.02
HI,2003,1,289.12
HI,2003,2,295.97
HI,2003,3,304.6
HI,2003,4,321.8
HI,2004,1,337
HI,2004,2,356.1
HI,2004,3,390.58
HI,2004,4,404.57
HI,2005,1,423.64
HI,2005,2,448.48
HI,2005,3,476.47
HI,2005,4,503.15
HI,2006,1,521.94
HI,2006,2,526.11
HI,2006,3,536.08
HI,2006,4,533.94
HI,2007,1,541.18
HI,2007,2,542.27
HI,2007,3,539.75
HI,2007,4,537.34
HI,2008,1,532.01
HI,2008,2,520.97
HI,2008,3,505.99
HI,2008,4,496.64
HI,2009,1,493.39
HI,2009,2,472.65
HI,2009,3,459.33
HI,2009,4,452.95
HI,2010,1,452.27
HI,2010,2,449.34
HI,2010,3,452.1
HI,2010,4,452.27
HI,2011,1,443.08
HI,2011,2,443.5
HI,2011,3,446.32
HI,2011,4,446.02
HI,2012,1,447.92
HI,2012,2,444.65
HI,2012,3,452.45
HI,2012,4,456.72
HI,2013,1,460.48
HI,2013,2,469.37
HI,2013,3,479.66
HI,2013,4,491.74
HI,2014,1,495.12
HI,2014,2,502.62
HI,2014,3,512.24
HI,2014,4,519.55
HI,2015,1,531.5
HI,2015,2,535.86
HI,2015,3,543.78
HI,2015,4,549.88
HI,2016,1,564.64
HI,2016,2,567.24
HI,2016,3,579.04
HI,2016,4,584.9
HI,2017,1,586.67
HI,2017,2,595.02
HI,2017,3,604.9
HI,2017,4,608.41
HI,2018,1,615.48
HI,2018,2,618.97
HI,2018,3,626.53
HI,2018,4,628.73
HI,2019,1,636.09
HI,2019,2,639.95
HI,2019,3,644.79
HI,2019,4,651.49
HI,2020,1,651.53
HI,2020,2,656.76
HI,2020,3,650.26
HI,2020,4,661.14
IA,1975,1,59.01
IA,1975,2,63.9
IA,1975,3,64.09
IA,1975,4,66.13
IA,1976,1,67.74
IA,1976,2,70.12
IA,1976,3,74.29
IA,1976,4,71.52
IA,1977,1,76.08
IA,1977,2,78.34
IA,1977,3,80.36
IA,1977,4,83.77
IA,1978,1,86.07
IA,1978,2,90.46
IA,1978,3,91.42
IA,1978,4,95.85
IA,1979,1,96.4
IA,1979,2,99.66
IA,1979,3,102.73
IA,1979,4,101.91
IA,1980,1,100
IA,1980,2,101.03
IA,1980,3,101.63
IA,1980,4,97.76
IA,1981,1,94.87
IA,1981,2,93.55
IA,1981,3,88.31
IA,1981,4,102.88
IA,1982,1,96.08
IA,1982,2,97.13
IA,1982,3,86.13
IA,1982,4,94.6
IA,1983,1,98.39
IA,1983,2,99.31
IA,1983,3,99.22
IA,1983,4,98.68
IA,1984,1,98.94
IA,1984,2,100.9
IA,1984,3,99.43
IA,1984,4,101.25
IA,1985,1,101.69
IA,1985,2,101.7
IA,1985,3,103.32
IA,1985,4,102.31
IA,1986,1,103.52
IA,1986,2,104.05
IA,1986,3,104.5
IA,1986,4,104.2
IA,1987,1,105.62
IA,1987,2,105.51
IA,1987,3,105.7
IA,1987,4,102.55
IA,1988,1,104.81
IA,1988,2,106.55
IA,1988,3,108.58
IA,1988,4,108.2
IA,1989,1,110.12
IA,1989,2,111.31
IA,1989,3,113.41
IA,1989,4,114.34
IA,1990,1,115.89
IA,1990,2,117.4
IA,1990,3,118.98
IA,1990,4,119.92
IA,1991,1,121.49
IA,1991,2,122.83
IA,1991,3,123.95
IA,1991,4,125.8
IA,1992,1,126.23
IA,1992,2,128.27
IA,1992,3,129.94
IA,1992,4,131.08
IA,1993,1,132.26
IA,1993,2,134.19
IA,1993,3,136.9
IA,1993,4,138.45
IA,1994,1,141.04
IA,1994,2,144.65
IA,1994,3,147.39
IA,1994,4,147.49
IA,1995,1,149.19
IA,1995,2,152.43
IA,1995,3,154.6
IA,1995,4,156.04
IA,1996,1,158.15
IA,1996,2,159.53
IA,1996,3,160.94
IA,1996,4,162
IA,1997,1,163.58
IA,1997,2,165.38
IA,1997,3,167.87
IA,1997,4,169.27
IA,1998,1,171.48
IA,1998,2,173.64
IA,1998,3,175.52
IA,1998,4,177.72
IA,1999,1,179.32
IA,1999,2,181.96
IA,1999,3,183.09
IA,1999,4,184.21
IA,2000,1,186.15
IA,2000,2,188.66
IA,2000,3,191.17
IA,2000,4,192.56
IA,2001,1,196.67
IA,2001,2,198.77
IA,2001,3,200.16
IA,2001,4,202.58
IA,2002,1,204.35
IA,2002,2,205.36
IA,2002,3,207.94
IA,2002,4,209.69
IA,2003,1,211.03
IA,2003,2,212.64
